campaign_id,campaign_name,date,target_audience,channel,revenue_generated,impressions,clicks,conversions,spend
760109,Membership Drive,2023-05-22,New Users,SMS,5638.48,7742,377,64,4111.23
146258,Category Promotion,2023-05-22,Premium,Social Media,3503.23,7729,716,79,3633.66
199843,App Push Notification,2023-05-22,All,Email,3507.75,1630,275,58,4160.92
78089,Email Campaign,2023-05-22,All,Email,9804.79,3597,323,46,3079.75
269570,Referral Program,2023-05-22,Premium,App,7479.21,9200,795,33,3942.72
767022,New User Discount,2023-05-21,New Users,Social Media,2443.1,1037,620,45,4608.97
154831,Weekend Special,2023-05-21,New Users,Social Media,6710.07,7975,764,12,1143.09
655044,Festival Offer,2023-05-21,Premium,SMS,4568.62,9031,699,39,3407.01
490094,Flash Sale,2023-05-21,New Users,App,5559.44,7155,631,56,4854.84
428168,Membership Drive,2023-05-21,Inactive,SMS,2106.99,9393,571,16,4693.06
448094,Category Promotion,2023-05-21,All,Email,3954.98,4837,492,78,2551.81
52598,App Push Notification,2023-05-21,Premium,Email,3288.22,4796,897,99,3865.85
795341,Email Campaign,2023-05-21,Premium,SMS,4179.78,4450,242,93,2131.65
786693,Referral Program,2023-05-21,New Users,Social Media,4420.9,9608,991,46,1449.82
716080,New User Discount,2023-05-20,Inactive,Social Media,7467.71,2030,566,63,3198.63
226542,Weekend Special,2023-05-20,Premium,App,8880.29,8000,999,24,3815.1
852556,Festival Offer,2023-05-20,Inactive,App,3279.72,7485,158,84,2348.43
797926,Flash Sale,2023-05-20,Inactive,SMS,5904.32,2195,641,73,3647.57
225311,Membership Drive,2023-05-20,All,App,5372.46,7308,105,57,1931.97
845496,Category Promotion,2023-05-20,Inactive,Social Media,7247.3,7466,446,31,1462.82
530817,App Push Notification,2023-05-20,All,Email,6642.73,8152,865,44,4771.08
682797,Email Campaign,2023-05-20,New Users,Social Media,9253.4,4590,546,89,1627.12
412691,Referral Program,2023-05-20,Premium,App,7287.61,5998,321,11,4312.75
860359,New User Discount,2023-05-19,New Users,SMS,7491.99,9073,190,93,3194.31
966350,Weekend Special,2023-05-19,Premium,Email,5555.01,8310,936,61,4366.54
495600,Festival Offer,2023-05-19,All,Email,9943.88,1871,685,87,2619.39
998736,Flash Sale,2023-05-19,Inactive,SMS,4748.99,6061,197,63,3108.63
497921,Membership Drive,2023-05-19,New Users,App,6787.74,5895,475,42,3624.61
801854,Category Promotion,2023-05-19,New Users,App,2759.29,1432,100,64,2069.34
696280,App Push Notification,2023-05-19,Inactive,App,4690.73,4912,984,55,4671.84
223682,Email Campaign,2023-05-19,All,Email,6154.37,3897,838,23,3237
659617,Referral Program,2023-05-19,Premium,SMS,2235.52,2025,282,66,1895.95
111755,New User Discount,2023-05-18,All,Email,4051.32,4901,342,40,2155.78
152531,Weekend Special,2023-05-18,New Users,Social Media,8552.15,7779,322,98,4346.54
198692,Festival Offer,2023-05-18,Inactive,Email,7338.73,2573,330,26,3661.44
424620,Flash Sale,2023-05-18,Premium,App,5906.3,5867,597,41,2342.24
399294,Membership Drive,2023-05-18,Premium,Email,4482.05,1833,787,74,3387.71
573419,Category Promotion,2023-05-18,All,SMS,8425.04,1419,958,74,3395.06
652498,App Push Notification,2023-05-18,All,Email,6666.66,5595,923,32,1951.84
476221,Email Campaign,2023-05-18,New Users,Email,8469.72,8932,868,95,2019.8
333172,Referral Program,2023-05-18,Premium,App,5282.47,8099,519,87,3615.69
836950,New User Discount,2023-05-17,All,SMS,9985.75,1129,359,77,4383.95
624461,Weekend Special,2023-05-17,Premium,Email,5418.18,6041,552,32,3314.93
524799,Festival Offer,2023-05-17,All,Social Media,9743.25,3456,862,87,4344.55
748629,Flash Sale,2023-05-17,Inactive,Email,8077.33,6892,563,49,3955.82
160000,Membership Drive,2023-05-17,Inactive,SMS,6340.95,7740,584,28,3544.44
697974,Category Promotion,2023-05-17,New Users,App,4624.89,5973,188,24,1076.66
997865,App Push Notification,2023-05-17,Inactive,App,4827.3,4064,367,34,3256.24
915584,Email Campaign,2023-05-17,All,Social Media,7829.58,6515,463,64,2714.06
696161,Referral Program,2023-05-17,Inactive,Email,4383.74,8097,257,84,2761.41
593516,New User Discount,2023-05-16,New Users,SMS,6027.94,8634,708,30,4965.57
679337,Weekend Special,2023-05-16,All,SMS,4064.65,9915,481,57,3713.96
583577,Festival Offer,2023-05-16,Premium,Email,9992.76,5138,598,63,1690.7
448415,Flash Sale,2023-05-16,New Users,App,8440.25,8967,126,79,4963.72
934062,Membership Drive,2023-05-16,All,App,4399.76,5428,567,22,3999.89
650093,Category Promotion,2023-05-16,Premium,Social Media,6519.68,9181,894,93,2995.42
735186,App Push Notification,2023-05-16,All,App,2931.72,8012,785,26,4604.77
336779,Email Campaign,2023-05-16,New Users,Social Media,7146.98,1436,800,18,1213.86
435981,Referral Program,2023-05-16,Inactive,SMS,7947.33,2997,256,50,1878.3
970628,New User Discount,2023-05-15,All,Email,9824.17,1458,883,96,1667.03
64454,Weekend Special,2023-05-15,Inactive,Social Media,3421.24,4536,628,47,3309.39
989288,Festival Offer,2023-05-15,All,SMS,6751.72,2666,553,97,1050.76
17827,Flash Sale,2023-05-15,All,Email,6523.2,3256,289,91,1968.37
684574,Membership Drive,2023-05-15,New Users,Email,6833.46,6471,313,43,1051
187926,Category Promotion,2023-05-15,New Users,Social Media,7402.77,4778,267,77,2565.27
115385,App Push Notification,2023-05-15,Inactive,SMS,8250.26,1128,913,13,1856.37
489166,Email Campaign,2023-05-15,All,Social Media,9035.59,3093,203,78,1610.75
16774,Referral Program,2023-05-15,New Users,App,6223.44,7840,315,32,1628.5
931273,New User Discount,2023-05-14,New Users,SMS,7893.06,1472,771,13,4904.82
824412,Weekend Special,2023-05-14,New Users,App,2682.42,8099,327,74,2393.83
558754,Festival Offer,2023-05-14,New Users,SMS,2943.29,4050,467,80,1447.59
240519,Flash Sale,2023-05-14,Premium,Email,9762.51,3894,694,97,1870.39
933333,Membership Drive,2023-05-14,All,Email,5240.48,9026,933,79,3755.75
136074,Category Promotion,2023-05-14,Inactive,Social Media,3484.87,9292,482,11,4096
36759,App Push Notification,2023-05-14,New Users,Email,9742.37,7422,812,57,2883.81
956541,Email Campaign,2023-05-14,All,App,7574.75,1790,957,63,4042.33
849059,Referral Program,2023-05-14,All,SMS,3156.47,9157,544,12,3730.72
163857,New User Discount,2023-05-13,Inactive,Social Media,9141.66,4659,549,23,2561.63
21048,Weekend Special,2023-05-13,All,Social Media,7542.31,6701,715,31,1156.09
51352,Festival Offer,2023-05-13,New Users,App,5350.64,2185,157,66,4498.95
602174,Flash Sale,2023-05-13,Premium,SMS,7676.89,3197,344,75,2565.9
470591,Membership Drive,2023-05-13,Premium,Social Media,9749.57,5111,625,10,2761.91
767585,Category Promotion,2023-05-13,Premium,Email,5470.79,7895,997,83,4816.44
483179,App Push Notification,2023-05-13,Inactive,Social Media,6271.59,8467,947,36,2846.47
847895,Email Campaign,2023-05-13,New Users,SMS,7048.13,2415,838,78,3556.84
895242,Referral Program,2023-05-13,Premium,App,8635.18,2241,105,74,1606.96
924043,New User Discount,2023-05-12,Inactive,App,3029.02,8550,486,89,2206.49
127407,Weekend Special,2023-05-12,New Users,Social Media,9638.16,4679,322,62,2376.58
550201,Festival Offer,2023-05-12,All,Social Media,9038.57,1195,153,11,4244.67
37189,Flash Sale,2023-05-12,New Users,Social Media,3802.92,3574,237,26,2570.46
68501,Membership Drive,2023-05-12,Premium,SMS,8980.91,8379,721,77,2955.57
275016,Category Promotion,2023-05-12,All,SMS,2351.9,1181,748,47,1510.24
506222,App Push Notification,2023-05-12,New Users,App,3812.75,4647,880,76,2772.02
524490,Email Campaign,2023-05-12,All,Social Media,7945.95,7262,268,96,1897.05
864140,Referral Program,2023-05-12,All,Email,6783.54,2879,665,40,1212.32
733736,New User Discount,2023-05-11,Premium,Social Media,4403.52,4052,544,75,1319.8
325390,Weekend Special,2023-05-11,New Users,SMS,8558.83,4058,329,54,2570.61
981182,Festival Offer,2023-05-11,Premium,SMS,3360.27,6182,877,91,4498.48
465503,Flash Sale,2023-05-11,Premium,Email,4163.69,1263,154,68,2137.68
235131,Membership Drive,2023-05-11,New Users,App,9350.96,3814,608,44,2747.55
818661,Category Promotion,2023-05-11,Premium,App,6645.25,7272,363,24,2576.11
769087,App Push Notification,2023-05-11,All,SMS,3652.05,1721,211,20,4935.87
23763,Email Campaign,2023-05-11,Premium,App,7795.23,1868,547,92,4430.56
605119,Referral Program,2023-05-11,All,SMS,2927.71,3371,439,28,2000.59
22873,New User Discount,2023-05-10,Premium,Email,9548.93,4915,238,15,2770.37
971506,Weekend Special,2023-05-10,Premium,SMS,7725.6,5574,350,20,4412.98
954185,Festival Offer,2023-05-10,Premium,App,8080.76,8489,352,42,2584.65
417625,Flash Sale,2023-05-10,New Users,Email,7593.75,2499,715,78,2583.46
279189,Membership Drive,2023-05-10,New Users,Social Media,7387.87,7733,542,79,3201.35
383252,Category Promotion,2023-05-10,Inactive,Social Media,9490.74,2173,304,100,4321.09
341661,App Push Notification,2023-05-10,Inactive,Email,9099.22,3207,695,84,1010.36
249341,Email Campaign,2023-05-10,Premium,SMS,4887.38,6523,817,45,4325.82
642699,Referral Program,2023-05-10,New Users,App,8273.47,7830,837,10,3988.21
768915,New User Discount,2023-05-09,New Users,SMS,7648.5,2990,779,96,4311.15
228887,Weekend Special,2023-05-09,All,SMS,7904.5,8237,689,17,2201.69
949625,Festival Offer,2023-05-09,Inactive,SMS,3819.96,2917,706,70,3192.64
812143,Flash Sale,2023-05-09,All,Social Media,9125.05,7690,574,65,2423.35
354702,Membership Drive,2023-05-09,New Users,Email,7839.92,6092,899,14,1707.94
635834,Category Promotion,2023-05-09,Premium,Email,3435.73,7222,355,30,3911.2
27094,App Push Notification,2023-05-09,Premium,Email,6913.03,6290,231,16,3026.27
691955,Email Campaign,2023-05-09,Premium,SMS,7743.9,8921,476,19,4150.37
294518,Referral Program,2023-05-09,All,Email,9397.17,9559,589,58,4692.28
313445,New User Discount,2023-05-08,Premium,App,2415.72,8648,676,16,2291.51
574878,Weekend Special,2023-05-08,Inactive,Email,5655.25,5050,900,95,1766.32
509547,Festival Offer,2023-05-08,Premium,SMS,7088.76,5454,512,27,3545.43
157620,Flash Sale,2023-05-08,All,Email,9003.92,8950,646,55,2829.44
126790,Membership Drive,2023-05-08,All,App,2991.15,6252,296,95,2488.25
332833,Category Promotion,2023-05-08,New Users,App,4494.17,1147,665,11,3562.23
680945,App Push Notification,2023-05-08,Inactive,SMS,8223.6,4448,790,21,1508.5
783070,Email Campaign,2023-05-08,New Users,Email,8274.98,7586,997,11,1925.16
2127,Referral Program,2023-05-08,Inactive,Social Media,5541.54,6947,625,57,2830.06
126382,New User Discount,2023-05-07,All,Social Media,6204.88,3323,784,75,1856.61
118442,Weekend Special,2023-05-07,Premium,App,7115.31,8598,916,17,1896.58
298334,Festival Offer,2023-05-07,Inactive,Email,7224.78,8008,136,69,3536.97
267743,Flash Sale,2023-05-07,All,Email,4762.02,5779,243,72,2532.58
205249,Membership Drive,2023-05-07,Inactive,SMS,8654.03,1004,804,37,4011.21
925862,Category Promotion,2023-05-07,New Users,Email,3752.23,7569,906,49,4127.7
168190,App Push Notification,2023-05-07,New Users,App,7258.14,8687,332,14,3770.41
230235,Email Campaign,2023-05-07,All,SMS,9205.8,9057,754,85,3967.16
860299,Referral Program,2023-05-07,New Users,Social Media,6209.86,3698,856,13,1556.31
76521,New User Discount,2023-05-06,Premium,SMS,2219.3,5675,722,38,2316.16
787411,Weekend Special,2023-05-06,All,SMS,7980.62,5295,972,18,2027.96
527274,Festival Offer,2023-05-06,All,SMS,2485.77,8269,849,65,3321.08
714997,Flash Sale,2023-05-06,New Users,Social Media,2950.73,8109,825,80,3970.09
404213,Membership Drive,2023-05-06,All,Social Media,5040.59,2169,219,18,2196.53
334438,Category Promotion,2023-05-06,Inactive,Email,7044.96,3617,679,16,4131.56
903816,App Push Notification,2023-05-06,New Users,App,6926.23,2128,390,26,4335.38
487893,Email Campaign,2023-05-06,New Users,Email,5271.18,1874,845,13,3704.75
505743,Referral Program,2023-05-06,Inactive,SMS,6873.12,7418,751,19,2351.5
932860,New User Discount,2023-05-05,Premium,Social Media,9198.45,2155,819,62,4599.44
701379,Weekend Special,2023-05-05,Premium,App,8910.38,4414,290,88,1740.64
181141,Festival Offer,2023-05-05,All,SMS,5125.65,8451,312,32,2196.57
822622,Flash Sale,2023-05-05,New Users,Email,7357,9066,533,98,4267.44
377827,Membership Drive,2023-05-05,All,App,2440.64,6100,227,92,1031.21
719654,Category Promotion,2023-05-05,New Users,SMS,6388.8,1077,581,42,2297.16
515134,App Push Notification,2023-05-05,Premium,SMS,9233.1,1482,165,62,3927.43
459615,Email Campaign,2023-05-05,Premium,Email,7923.88,6571,635,91,2183.69
461552,Referral Program,2023-05-05,All,Email,5297.27,1897,170,36,2828.31
993622,New User Discount,2023-05-04,All,SMS,2125.48,3482,303,98,4095.83
638364,Weekend Special,2023-05-04,Premium,Email,7641.51,5049,866,70,2992.47
768061,Festival Offer,2023-05-04,All,App,7389.65,1172,496,29,4065.3
804950,Flash Sale,2023-05-04,All,App,2467.66,1155,407,89,1133.64
914035,Membership Drive,2023-05-04,New Users,Social Media,9169.15,8731,920,71,3251.26
194588,Category Promotion,2023-05-04,Inactive,Email,9849.44,8610,118,46,3350.49
295179,App Push Notification,2023-05-04,New Users,App,5246.05,1137,211,43,4203.53
458372,Email Campaign,2023-05-04,New Users,App,3019,4808,158,26,3325.73
437770,Referral Program,2023-05-04,All,SMS,5174.18,4341,312,44,3753.58
527629,New User Discount,2023-05-03,All,Social Media,4946.38,6693,729,98,4007.44
362529,Weekend Special,2023-05-03,Premium,Social Media,3408.23,1865,361,98,4700.17
456116,Festival Offer,2023-05-03,Inactive,Social Media,2183.8,4998,868,85,3359.48
846135,Flash Sale,2023-05-03,Premium,App,2650.27,7863,185,51,4158.5
218497,Membership Drive,2023-05-03,All,SMS,3450.02,1768,670,11,3703.38
632360,Category Promotion,2023-05-03,All,App,2253.37,3500,874,20,4916.51
840265,App Push Notification,2023-05-03,Inactive,Email,2736.37,6663,298,15,4955.72
203842,Email Campaign,2023-05-03,New Users,Email,2384.38,1516,839,61,1899.54
147272,Referral Program,2023-05-03,All,Social Media,3783.4,7768,825,10,3910.75
680386,New User Discount,2023-05-02,Inactive,App,6773.88,6334,376,79,4847.86
888253,Weekend Special,2023-05-02,New Users,SMS,6404.07,3608,484,21,4152.65
781740,Festival Offer,2023-05-02,New Users,Email,3291.99,6603,859,83,4123.17
57397,Flash Sale,2023-05-02,Inactive,Social Media,8075.42,8543,227,44,1371.53
810994,Membership Drive,2023-05-02,New Users,App,8068.04,8932,839,20,4350.29
387897,Category Promotion,2023-05-02,Inactive,SMS,4427.59,1219,619,53,1937.58
432760,App Push Notification,2023-05-02,New Users,App,2755.88,2992,417,68,2014.76
147648,Email Campaign,2023-05-02,All,Email,9766.32,8093,218,95,2061.9
860480,Referral Program,2023-05-02,All,Social Media,8138.32,2026,882,97,1143.15
288640,New User Discount,2023-05-01,All,Social Media,8799.05,2236,115,80,2338.12
773293,Weekend Special,2023-05-01,Premium,SMS,7166.28,9775,238,86,2093.79
426086,Festival Offer,2023-05-01,All,Social Media,5398.09,4187,497,18,3573.18
384946,Flash Sale,2023-05-01,Inactive,App,9185.55,6335,993,77,1075.96
479548,Membership Drive,2023-05-01,Premium,App,8731.99,9198,125,20,3370.41
775539,Category Promotion,2023-05-01,Premium,SMS,3495.72,9419,876,23,2837.62
994496,App Push Notification,2023-05-01,All,SMS,5847,9667,322,72,4537.64
959200,Email Campaign,2023-05-01,Inactive,SMS,5110.7,5075,848,65,2325.88
251405,Referral Program,2023-05-01,Premium,Email,3474.78,4923,577,49,2400.1
611913,New User Discount,2023-04-30,Inactive,App,7915.72,1112,113,41,3242.38
905847,Weekend Special,2023-04-30,All,App,3144.28,4374,236,83,3164.56
203084,Festival Offer,2023-04-30,All,SMS,5680.11,4642,980,80,4762.46
682159,Flash Sale,2023-04-30,Premium,SMS,2350.1,3097,308,27,3168.95
513309,Membership Drive,2023-04-30,New Users,App,6194.57,2397,406,99,2400.48
278796,Category Promotion,2023-04-30,Premium,Email,5441.7,3814,746,32,4636.3
223366,App Push Notification,2023-04-30,New Users,Social Media,9561.4,7641,512,10,4515.19
378707,Email Campaign,2023-04-30,Inactive,Social Media,5506.96,2347,919,32,4792.94
796926,Referral Program,2023-04-30,Inactive,App,3711.71,1560,761,29,2492.53
976500,New User Discount,2023-04-29,Premium,App,4867.2,3018,151,91,3020.85
409612,Weekend Special,2023-04-29,Premium,Social Media,8970.21,3181,324,66,2743.83
9650,Festival Offer,2023-04-29,Premium,Social Media,8900.41,5010,232,91,1582.17
519826,Flash Sale,2023-04-29,New Users,SMS,9322.73,5865,212,94,2221.65
929941,Membership Drive,2023-04-29,All,SMS,5633.32,8856,788,40,3076.29
478646,Category Promotion,2023-04-29,Premium,Email,6831.32,1112,322,64,1715.26
820037,App Push Notification,2023-04-29,Inactive,SMS,3433.97,2015,738,40,4032.39
907515,Email Campaign,2023-04-29,New Users,Email,6814.81,8751,633,46,1972.16
139388,Referral Program,2023-04-29,New Users,Email,8154.87,1213,656,99,2957.67
807270,New User Discount,2023-04-28,Inactive,Social Media,7026.95,9827,627,60,1448.96
108229,Weekend Special,2023-04-28,New Users,App,7589.09,8600,221,57,2650.04
983126,Festival Offer,2023-04-28,New Users,Social Media,3599.86,3878,183,100,2116.21
292097,Flash Sale,2023-04-28,Premium,Email,4483.86,1987,154,56,2468.2
843992,Membership Drive,2023-04-28,New Users,Email,8152.75,3111,764,23,1265.7
868947,Category Promotion,2023-04-28,New Users,App,8114.92,6619,134,62,4405.54
390817,App Push Notification,2023-04-28,Premium,Social Media,7084.72,5939,550,47,2675.93
126056,Email Campaign,2023-04-28,Premium,Social Media,6566.1,4735,277,68,1834.31
272636,Referral Program,2023-04-28,Premium,SMS,4950.54,9012,277,87,3199.45
613112,New User Discount,2023-04-27,Inactive,Email,5443.03,7747,306,36,2953.49
418387,Weekend Special,2023-04-27,Inactive,SMS,3477.77,8823,490,24,3198.19
717858,Festival Offer,2023-04-27,All,Email,8215.22,7381,474,73,1866.17
463464,Flash Sale,2023-04-27,Inactive,SMS,6086.32,6183,918,32,4814.38
405861,Membership Drive,2023-04-27,All,App,2060.73,4445,660,50,3757.79
871327,Category Promotion,2023-04-27,Inactive,Email,6831.3,7002,293,14,3709.21
775726,App Push Notification,2023-04-27,Premium,App,6023.25,7302,180,76,3688.79
933013,Email Campaign,2023-04-27,All,App,9459.93,5635,887,61,4177
961794,Referral Program,2023-04-27,Inactive,SMS,7456.78,1330,339,19,2989.43
600097,New User Discount,2023-04-26,Premium,App,6575.42,8113,530,79,4603.36
877254,Weekend Special,2023-04-26,Inactive,SMS,4723.34,4045,472,57,1718.15
761714,Festival Offer,2023-04-26,All,Social Media,2907.22,7696,821,22,4575.35
709793,Flash Sale,2023-04-26,Premium,Social Media,6975.47,2342,151,57,2804.82
359615,Membership Drive,2023-04-26,Inactive,App,3214.21,7172,509,80,2870.11
769330,Category Promotion,2023-04-26,Premium,Social Media,9781.45,4243,112,11,2859.77
795749,App Push Notification,2023-04-26,Premium,Social Media,6018.12,8392,219,37,1029.76
714155,Email Campaign,2023-04-26,Premium,SMS,5015.83,7110,641,91,2208.24
576438,Referral Program,2023-04-26,All,Social Media,9638.59,6544,598,38,4692.28
667892,New User Discount,2023-04-25,Premium,SMS,2960.87,8041,524,87,2507.59
501523,Weekend Special,2023-04-25,New Users,Social Media,7883.2,5106,538,19,2177.75
592539,Festival Offer,2023-04-25,Premium,SMS,2735.69,9938,839,53,2116.03
944351,Flash Sale,2023-04-25,Premium,Email,5937.54,2931,229,98,3971.66
863399,Membership Drive,2023-04-25,All,SMS,3335.9,4709,982,51,2212.54
642380,Category Promotion,2023-04-25,New Users,Email,4039.13,8991,116,54,1649.92
178703,App Push Notification,2023-04-25,Premium,Email,3712.89,5015,568,26,1472.31
521134,Email Campaign,2023-04-25,Premium,Social Media,5631.47,5548,187,24,1236.49
492194,Referral Program,2023-04-25,Premium,Social Media,2589.95,2341,674,70,1363.33
358779,New User Discount,2023-04-24,Premium,Email,7719.94,3894,771,63,2580.62
846164,Weekend Special,2023-04-24,Premium,Email,6055.92,5555,914,50,3573.35
977801,Festival Offer,2023-04-24,Premium,App,2978.06,8793,474,11,2928.88
702142,Flash Sale,2023-04-24,Premium,SMS,6131.49,6406,831,58,3113.07
967776,Membership Drive,2023-04-24,All,App,8028.08,3989,866,97,3228.59
272895,Category Promotion,2023-04-24,Inactive,Social Media,8085.2,7135,813,100,1099.78
182746,App Push Notification,2023-04-24,All,Email,6137.65,7710,470,51,1536.87
585465,Email Campaign,2023-04-24,Inactive,SMS,6799.55,7953,571,56,2339.56
439533,Referral Program,2023-04-24,Inactive,Email,5715.12,1435,710,43,2460.26
452054,New User Discount,2023-04-23,Premium,App,4638.01,4448,846,55,4622.39
769588,Weekend Special,2023-04-23,New Users,Email,3953.43,4453,581,73,1020.54
292667,Festival Offer,2023-04-23,New Users,Email,4568.52,3840,979,41,4195.22
290059,Flash Sale,2023-04-23,All,Email,3113.7,8577,817,78,4918.88
161129,Membership Drive,2023-04-23,Premium,App,9193.64,4424,255,53,4342.66
489367,Category Promotion,2023-04-23,Inactive,Email,3067.07,5757,670,38,3584.1
605188,App Push Notification,2023-04-23,New Users,App,2208.02,9768,169,27,2502.16
705775,Email Campaign,2023-04-23,Inactive,App,5067.37,6592,101,10,4435.05
273217,Referral Program,2023-04-23,Premium,App,7774.59,8875,910,31,4575.04
601617,New User Discount,2023-04-22,All,SMS,5149.61,6424,918,78,1161.82
762053,Weekend Special,2023-04-22,Premium,Email,6244,8387,649,84,2245.03
431436,Festival Offer,2023-04-22,Premium,Email,9395.69,4659,442,51,1608.02
621508,Flash Sale,2023-04-22,Inactive,App,6373.14,2438,543,30,4297.63
976829,Membership Drive,2023-04-22,All,SMS,5034.83,8137,112,22,3481.66
730085,Category Promotion,2023-04-22,All,Social Media,2414.84,7079,413,98,2924.16
21583,App Push Notification,2023-04-22,All,Email,4253.05,6287,572,18,4799.81
749734,Email Campaign,2023-04-22,Premium,Social Media,5717.08,7906,249,97,1698.27
940610,Referral Program,2023-04-22,Premium,Social Media,8017.89,3856,267,98,4033.47
763191,New User Discount,2023-04-21,Premium,App,4531.47,2244,417,94,2120.49
227522,Weekend Special,2023-04-21,Inactive,Email,2555.47,6947,475,99,2458.85
69342,Festival Offer,2023-04-21,All,App,3064.53,5630,462,14,3372.27
379241,Flash Sale,2023-04-21,Inactive,Social Media,3897.25,3960,271,98,4337.96
890911,Membership Drive,2023-04-21,Inactive,Social Media,8979.22,4785,225,68,4414.5
839825,Category Promotion,2023-04-21,New Users,App,5311.79,1647,803,93,4582.52
931869,App Push Notification,2023-04-21,New Users,App,2388.79,5499,236,14,3384.98
741618,Email Campaign,2023-04-21,New Users,App,4003.69,9349,640,31,1777.09
586420,Referral Program,2023-04-21,New Users,App,3690.68,2334,352,52,3231.24
590957,New User Discount,2023-04-20,Premium,Email,4894.73,2351,724,18,4056.52
491022,Weekend Special,2023-04-20,All,App,4705.85,2096,582,52,2327.74
489464,Festival Offer,2023-04-20,Premium,SMS,6372.4,1309,350,100,2826.88
513571,Flash Sale,2023-04-20,All,Social Media,2843.67,6778,416,25,2285.44
765157,Membership Drive,2023-04-20,Premium,SMS,4447.42,9581,997,42,2578.4
276239,Category Promotion,2023-04-20,All,App,9052.54,8064,759,85,2251.35
456764,App Push Notification,2023-04-20,Premium,App,8671.94,9425,243,37,3016.75
460778,Email Campaign,2023-04-20,Inactive,Email,5436.41,7107,734,62,4143.83
350956,Referral Program,2023-04-20,Inactive,SMS,6180.77,3667,710,65,4811.1
580945,New User Discount,2023-04-19,New Users,App,8217.49,9352,299,99,4878.03
722642,Weekend Special,2023-04-19,All,SMS,7618.68,4350,246,64,1474.35
854007,Festival Offer,2023-04-19,All,App,3459.7,9178,649,55,2260.39
517882,Flash Sale,2023-04-19,New Users,App,7875.24,8707,905,23,3455.71
860706,Membership Drive,2023-04-19,Inactive,SMS,8546.35,8560,530,28,2895.57
175630,Category Promotion,2023-04-19,New Users,Social Media,6012.69,7164,241,40,2236.07
592245,App Push Notification,2023-04-19,All,App,8344.03,8654,207,75,3616.01
901493,Email Campaign,2023-04-19,Premium,Social Media,4790.27,7263,157,40,1736.23
492382,Referral Program,2023-04-19,Premium,Social Media,2937.32,2893,245,11,4754.62
425932,New User Discount,2023-04-18,Inactive,SMS,2376.13,4822,359,63,3853.98
64743,Weekend Special,2023-04-18,All,Email,7615.61,7827,866,42,2956.06
403509,Festival Offer,2023-04-18,Inactive,App,3946.11,1926,501,100,4887.72
98114,Flash Sale,2023-04-18,Premium,SMS,4361.92,7037,457,78,3840.41
666677,Membership Drive,2023-04-18,Premium,Social Media,6470.08,5785,217,24,3021.9
151163,Category Promotion,2023-04-18,All,Email,9435.14,1458,682,56,1422.03
574873,App Push Notification,2023-04-18,All,SMS,3028.84,9681,634,42,1246.55
292549,Email Campaign,2023-04-18,All,SMS,8142.02,8784,271,81,1416.16
678124,Referral Program,2023-04-18,New Users,Social Media,3558.65,2228,250,84,4096.23
350389,New User Discount,2023-04-17,Inactive,App,9897.86,3538,777,15,2206.96
565127,Weekend Special,2023-04-17,Premium,SMS,7427.75,1656,344,59,2052.13
933249,Festival Offer,2023-04-17,Premium,App,6148.18,7878,717,11,3575.32
262898,Flash Sale,2023-04-17,All,Social Media,2792.49,2594,996,57,4756.74
194090,Membership Drive,2023-04-17,Inactive,SMS,6900.26,9374,522,13,3939.8
356409,Category Promotion,2023-04-17,Inactive,Social Media,4789,2576,580,63,3491.13
596915,App Push Notification,2023-04-17,Premium,Social Media,8154.42,3386,789,46,1782.13
432127,Email Campaign,2023-04-17,All,Social Media,6134.39,2552,267,86,2402.89
958437,Referral Program,2023-04-17,Inactive,SMS,3855.28,4941,596,80,1826.15
379633,New User Discount,2023-04-16,All,App,8415.9,9641,489,25,4510.43
114071,Weekend Special,2023-04-16,New Users,App,5940.12,7055,468,60,4000.89
545750,Festival Offer,2023-04-16,Premium,Social Media,8542.15,4577,938,31,3481.5
976657,Flash Sale,2023-04-16,New Users,SMS,6005.19,7694,439,85,2024.19
337633,Membership Drive,2023-04-16,Inactive,SMS,7552.45,9758,517,41,4354.3
953661,Category Promotion,2023-04-16,Inactive,App,5992.35,9562,682,60,1641.26
314738,App Push Notification,2023-04-16,Inactive,SMS,7201.74,5776,665,49,4563.33
712505,Email Campaign,2023-04-16,Inactive,SMS,9242.25,1913,625,93,4740.54
768168,Referral Program,2023-04-16,New Users,SMS,4409.47,8603,995,99,2933.06
509467,New User Discount,2023-04-15,New Users,Email,8776.82,5271,423,34,3168.18
393654,Weekend Special,2023-04-15,New Users,App,3181.23,4666,201,93,4868.23
415708,Festival Offer,2023-04-15,Inactive,Email,8178.42,6067,422,84,3522.37
120812,Flash Sale,2023-04-15,Inactive,Email,2991.89,1872,386,45,4122.33
224487,Membership Drive,2023-04-15,Premium,App,5876.68,5837,386,77,2230.47
575516,Category Promotion,2023-04-15,Premium,Email,9935.59,1630,255,76,1894.59
859693,App Push Notification,2023-04-15,Inactive,Social Media,8137.79,4696,413,97,4479.25
836553,Email Campaign,2023-04-15,New Users,SMS,8087.81,6925,666,36,4068.72
601966,Referral Program,2023-04-15,All,SMS,3171.49,1050,997,38,1550.31
811435,New User Discount,2023-04-14,New Users,Email,7033.22,5662,124,88,2275.81
773570,Weekend Special,2023-04-14,Premium,App,9303.79,4915,900,10,3667.09
991848,Festival Offer,2023-04-14,New Users,SMS,4280.95,3195,914,90,4085.11
